OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/14/26 4:52 AM,1205000007,Pulse FPS- B3 L/F wait for cutting 0.70 mm.,0,16940,pc,A,FPSB,7240
7/14/26 4:52 AM,2405001026,Pulse FPS- B3 L/F wait for welding 0.70 mm.,7155,5625,pc,A,FPSB,5555
7/14/26 4:52 AM,1205001020,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for cutting ,0,19343,pc,A,FPSB,0
7/14/26 4:52 AM,2405001033,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for welding ,0,2390,pc,A,FPSB,0
7/14/26 4:52 AM,1205001018,Pulse FPS- B10 L/F wait for cutting 0.59 mm.,0,17450,pc,A,FPSB,0
7/14/26 4:52 AM,2405001030,Pulse FPS- B10 L/F wait for welding 0.59 mm.,0,360,pc,A,FPSB,0
7/14/26 4:52 AM,1205001019,Pulse FPS- B10 L/F (PD) wait for cutting ,0,3549,pc,A,FPSB,0
7/14/26 4:52 AM,2405001031,Pulse FPS- B10 L/F (PD) wait for welding ,0,311,pc,A,FPSB,0
7/14/26 4:52 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),0,0,pc,A,FPSB,0
7/14/26 4:52 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),0,14,pc,A,FPSB,4
7/14/26 4:52 AM,1401990103,DIEMOND WHEEL TYPE REGUIDE  (N2),0,0,pc,A,FPSB,0
7/14/26 4:52 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),30,76.94,"kg
",A,FPSB,17.1
7/14/26 4:52 AM,1201500042,MOLDING LINER NE83G,0,376,"pc
",A,FPSB,68
7/14/26 4:52 AM,1201702018,C-TAPE TP-NW-PS(H),2000,4830,"meter
",A,FPSB,2070
7/14/26 4:52 AM,1405100013,Somix AP7   (1405100013),0,14390,"g
",A,FPSB,1610
7/14/26 4:52 AM,Spay Daifee GA-7500 (Molding),Spay Daifee GA-7500 (Molding),0,26,can,A,FPSB,1
7/14/26 4:52 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",A,FPSB,0
7/14/26 4:52 AM,1205001021,Pulse FPS- B2 L/F wait for cutting,0,0,"pc
",A,FPSB,0
7/14/26 4:52 AM,2405001034,Pulse FPS- B2 L/F wait for welding,0,0,"pc
",A,FPSB,0
7/14/26 4:52 AM,1201500049,COMPOUND CV-4160GC6(13X5.0G),0,13.16,"kg
",A,FPSB,0
7/15/26 5:49 AM,1205000007,Pulse FPS- B3 L/F wait for cutting 0.70 mm.,10830,20890,pc,C,FPSB,6880
7/15/26 5:49 AM,2405001026,Pulse FPS- B3 L/F wait for welding 0.70 mm.,6848,5075,pc,C,FPSB,7398
7/15/26 5:49 AM,1205001020,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for cutting ,0,18803,pc,C,FPSB,540
7/15/26 5:49 AM,2405001033,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for welding ,540,1581,pc,C,FPSB,1349
7/15/26 5:49 AM,1205001018,Pulse FPS- B10 L/F wait for cutting 0.59 mm.,0,17450,pc,C,FPSB,0
7/15/26 5:49 AM,2405001030,Pulse FPS- B10 L/F wait for welding 0.59 mm.,0,360,pc,C,FPSB,0
7/15/26 5:49 AM,1205001019,Pulse FPS- B10 L/F (PD) wait for cutting ,0,3549,pc,C,FPSB,0
7/15/26 5:49 AM,2405001031,Pulse FPS- B10 L/F (PD) wait for welding ,0,311,pc,C,FPSB,0
7/15/26 5:49 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),0,14,pc,C,FPSB,0
7/15/26 5:49 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),30,81.16,"kg
",C,FPSB,25.78
7/15/26 5:49 AM,1201500042,MOLDING LINER NE83G,200,502,"pc
",C,FPSB,74
7/15/26 5:49 AM,1201702018,C-TAPE TP-NW-PS(H),2000,4790,"meter
",C,FPSB,2040
7/15/26 5:49 AM,1405100013,Somix AP7   (1405100013),0,13760,"g
",C,FPSB,630
7/15/26 5:49 AM,Spay Daifee GA-7500 (Molding),Spay Daifee GA-7500 (Molding),0,26,can,C,FPSB,0
7/15/26 5:49 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",C,FPSB,0
7/15/26 5:49 AM,1201500049,COMPOUND CV-4160GC6(13X5.0G),0,13.16,"kg
",C,FPSB,0
7/16/26 6:08 AM,1205000007,Pulse FPS- B3 L/F wait for cutting 0.70 mm.,0,13020,pc,C,FPSB,7870
7/16/26 6:08 AM,2405001026,Pulse FPS- B3 L/F wait for welding 0.70 mm.,7817,4031,pc,C,FPSB,8861
7/16/26 6:08 AM,1205001020,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for cutting ,0,18346,pc,C,FPSB,457
7/16/26 6:08 AM,2405001033,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for welding ,434,1947,pc,C,FPSB,68
7/16/26 6:08 AM,1205001018,Pulse FPS- B10 L/F wait for cutting 0.59 mm.,0,17450,pc,C,FPSB,0
7/16/26 6:08 AM,2405001030,Pulse FPS- B10 L/F wait for welding 0.59 mm.,0,360,pc,C,FPSB,0
7/16/26 6:08 AM,1205001019,Pulse FPS- B10 L/F (PD) wait for cutting ,0,3549,pc,C,FPSB,0
7/16/26 6:08 AM,2405001031,Pulse FPS- B10 L/F (PD) wait for welding ,0,311,pc,C,FPSB,0
7/16/26 6:08 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),10,18,pc,C,FPSB,6
7/16/26 6:08 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),30,80.8,"kg
",C,FPSB,30.36
7/16/26 6:08 AM,1201500042,MOLDING LINER NE83G,0,438,"pc
",C,FPSB,64
7/16/26 6:08 AM,1201702018,C-TAPE TP-NW-PS(H),2000,5326,"meter
",C,FPSB,1464
7/16/26 6:08 AM,1405100013,Somix AP7   (1405100013),0,11900,"g
",C,FPSB,1860
7/16/26 6:08 AM,Spay Daifee GA-7500 (Molding),Spay Daifee GA-7500 (Molding),0,26,can,C,FPSB,0
7/16/26 6:08 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",C,FPSB,0
7/16/26 6:08 AM,1201500049,COMPOUND CV-4160GC6(13X5.0G),0,13.16,"kg
",C,FPSB,0
7/17/26 5:59 AM,1205000007,Pulse FPS- B3 L/F wait for cutting 0.70 mm.,25390,29810,pc,C,FPSB,8600
7/17/26 5:59 AM,2405001026,Pulse FPS- B3 L/F wait for welding 0.70 mm.,8480,4770,pc,C,FPSB,7741
7/17/26 5:59 AM,1205001020,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for cutting ,0,18346,pc,C,FPSB,0
7/17/26 5:59 AM,2405001033,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for welding ,0,1947,pc,C,FPSB,0
7/17/26 5:59 AM,1205001018,Pulse FPS- B10 L/F wait for cutting 0.59 mm.,0,17450,pc,C,FPSB,0
7/17/26 5:59 AM,2405001030,Pulse FPS- B10 L/F wait for welding 0.59 mm.,0,360,pc,C,FPSB,0
7/17/26 5:59 AM,1205001019,Pulse FPS- B10 L/F (PD) wait for cutting ,0,3549,pc,C,FPSB,0
7/17/26 5:59 AM,2405001031,Pulse FPS- B10 L/F (PD) wait for welding ,0,311,pc,C,FPSB,0
7/17/26 5:59 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),0,16,pc,C,FPSB,2
7/17/26 5:59 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),30,79.6,"kg
",C,FPSB,31.2
7/17/26 5:59 AM,1201500042,MOLDING LINER NE83G,200,528,"pc
",C,FPSB,110
7/17/26 5:59 AM,1201702018,C-TAPE TP-NW-PS(H),4000,7826,"meter
",C,FPSB,1500
7/17/26 5:59 AM,1405100013,Somix AP7   (1405100013),0,10930,"g
",C,FPSB,970
7/17/26 5:59 AM,Spay Daifee GA-7500 (Molding),Spay Daifee GA-7500 (Molding),0,26,can,C,FPSB,0
7/17/26 5:59 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",C,FPSB,0
7/17/26 5:59 AM,1201500049,COMPOUND CV-4160GC6(13X5.0G),0,13.16,"kg
",C,FPSB,0
7/18/26 5:25 AM,1205000007,Pulse FPS- B3 L/F wait for cutting 0.70 mm.,0,21580,pc,C,FPSB,8230
7/18/26 5:25 AM,2405001026,Pulse FPS- B3 L/F wait for welding 0.70 mm.,8168,5130,pc,C,FPSB,7808
7/18/26 5:25 AM,1205001020,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for cutting ,0,18346,pc,C,FPSB,0
7/18/26 5:25 AM,2405001033,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for welding ,0,1947,pc,C,FPSB,0
7/18/26 5:25 AM,1205001018,Pulse FPS- B10 L/F wait for cutting 0.59 mm.,0,17450,pc,C,FPSB,0
7/18/26 5:25 AM,2405001030,Pulse FPS- B10 L/F wait for welding 0.59 mm.,0,360,pc,C,FPSB,0
7/18/26 5:25 AM,1205001019,Pulse FPS- B10 L/F (PD) wait for cutting ,0,3549,pc,C,FPSB,0
7/18/26 5:25 AM,2405001031,Pulse FPS- B10 L/F (PD) wait for welding ,0,311,pc,C,FPSB,0
7/18/26 5:25 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),0,0,pc,C,FPSB,0
7/18/26 5:25 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),0,12,pc,C,FPSB,4
7/18/26 5:25 AM,1401990103,DIEMOND WHEEL TYPE REGUIDE  (N2),0,0,pc,C,FPSB,0
7/18/26 5:25 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),0,51.62,"kg
",C,FPSB,27.98
7/18/26 5:25 AM,1201500042,MOLDING LINER NE83G,0,452,"pc
",C,FPSB,76
7/18/26 5:25 AM,1201702018,C-TAPE TP-NW-PS(H),0,6156,"meter
",C,FPSB,1670
7/18/26 5:25 AM,1405100013,Somix AP7   (1405100013),0,9410,"g
",C,FPSB,1520
7/18/26 5:25 AM,Spay Daifee GA-7500 (Molding),Spay Daifee GA-7500 (Molding),0,25,can,C,FPSB,1
7/18/26 5:25 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",C,FPSB,0
7/18/26 5:25 AM,1205001021,Pulse FPS- B2 L/F wait for cutting,0,0,"pc
",C,FPSB,0
7/18/26 5:25 AM,2405001034,Pulse FPS- B2 L/F wait for welding,0,0,"pc
",C,FPSB,0
7/18/26 5:25 AM,1201500049,COMPOUND CV-4160GC6(13X5.0G),0,13.16,"kg
",C,FPSB,0
7/19/26 5:43 AM,1205000007,Pulse FPS- B3 L/F wait for cutting 0.70 mm.,0,13720,pc,B,FPSB,7860
7/19/26 5:43 AM,2405001026,Pulse FPS- B3 L/F wait for welding 0.70 mm.,7840,5035,pc,B,FPSB,7935
7/19/26 5:43 AM,1205001020,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for cutting ,0,18346,pc,B,FPSB,0
7/19/26 5:43 AM,2405001033,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for welding ,0,1947,pc,B,FPSB,0
7/19/26 5:43 AM,1205001018,Pulse FPS- B10 L/F wait for cutting 0.59 mm.,0,17450,pc,B,FPSB,0
7/19/26 5:43 AM,2405001030,Pulse FPS- B10 L/F wait for welding 0.59 mm.,0,360,pc,B,FPSB,0
7/19/26 5:43 AM,1205001019,Pulse FPS- B10 L/F (PD) wait for cutting ,0,3549,pc,B,FPSB,0
7/19/26 5:43 AM,2405001031,Pulse FPS- B10 L/F (PD) wait for welding ,0,311,pc,B,FPSB,0
7/19/26 5:43 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),0,6,pc,B,FPSB,6
7/19/26 5:43 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),0,23,"kg
",B,FPSB,28.62
7/19/26 5:43 AM,1201500042,MOLDING LINER NE83G,0,346,"pc
",B,FPSB,106
7/19/26 5:43 AM,1201702018,C-TAPE TP-NW-PS(H),0,4456,"meter
",B,FPSB,1700
7/19/26 5:43 AM,1405100013,Somix AP7   (1405100013),0,8670,"g
",B,FPSB,740
7/19/26 5:43 AM,Spay Daifee GA-7500 (Molding),Spay Daifee GA-7500 (Molding),0,25,can,B,FPSB,0
7/19/26 5:43 AM,1201520006,ABRASIVE MM-P80,0,0,"kg
",B,FPSB,20
7/19/26 5:43 AM,1201500049,COMPOUND CV-4160GC6(13X5.0G),0,13.16,"kg
",B,FPSB,0
7/20/26 4:54 AM,1205000007,Pulse FPS- B3 L/F wait for cutting 0.70 mm.,11360,20290,pc,B,FPSB,4790
7/20/26 4:54 AM,2405001026,Pulse FPS- B3 L/F wait for welding 0.70 mm.,4770,1890,pc,B,FPSB,7915
7/20/26 4:54 AM,1205001020,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for cutting ,0,18346,pc,B,FPSB,0
7/20/26 4:54 AM,2405001033,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for welding ,0,1947,pc,B,FPSB,0
7/20/26 4:54 AM,1205001018,Pulse FPS- B10 L/F wait for cutting 0.59 mm.,0,17450,pc,B,FPSB,0
7/20/26 4:54 AM,2405001030,Pulse FPS- B10 L/F wait for welding 0.59 mm.,0,360,pc,B,FPSB,0
7/20/26 4:54 AM,1205001019,Pulse FPS- B10 L/F (PD) wait for cutting ,0,3549,pc,B,FPSB,0
7/20/26 4:54 AM,2405001031,Pulse FPS- B10 L/F (PD) wait for welding ,0,311,pc,B,FPSB,0
7/20/26 4:54 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),10,16,pc,B,FPSB,0
7/20/26 4:54 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),45,42.5,"kg
",B,FPSB,25.5
7/20/26 4:54 AM,1201500042,MOLDING LINER NE83G,0,272,"pc
",B,FPSB,74
7/20/26 4:54 AM,1201702018,C-TAPE TP-NW-PS(H),4000,6806,"meter
",B,FPSB,1650
7/20/26 4:54 AM,1405100013,Somix AP7   (1405100013),0,8320,"g
",B,FPSB,350
7/20/26 4:54 AM,Spay Daifee GA-7500 (Molding),Spay Daifee GA-7500 (Molding),0,25,can,B,FPSB,0
7/20/26 4:54 AM,1201520006,ABRASIVE MM-P80,0,0,"kg
",B,FPSB,0
7/20/26 4:54 AM,1201500049,COMPOUND CV-4160GC6(13X5.0G),0,13.16,"kg
",B,FPSB,0
7/21/26 4:47 AM,1205000007,Pulse FPS- B3 L/F wait for cutting 0.70 mm.,0,12840,pc,B,FPSB,7450
7/21/26 4:47 AM,2405001026,Pulse FPS- B3 L/F wait for welding 0.70 mm.,7340,1350,pc,B,FPSB,7880
7/21/26 4:47 AM,1205001020,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for cutting ,0,18346,pc,B,FPSB,0
7/21/26 4:47 AM,2405001033,Pulse FPS- B3 L/F (PD)C194/Pd/070/FB wait for welding ,0,1947,pc,B,FPSB,0
7/21/26 4:47 AM,1205001018,Pulse FPS- B10 L/F wait for cutting 0.59 mm.,0,17450,pc,B,FPSB,0
7/21/26 4:47 AM,2405001030,Pulse FPS- B10 L/F wait for welding 0.59 mm.,0,360,pc,B,FPSB,0
7/21/26 4:47 AM,1205001019,Pulse FPS- B10 L/F (PD) wait for cutting ,0,3549,pc,B,FPSB,0
7/21/26 4:47 AM,2405001031,Pulse FPS- B10 L/F (PD) wait for welding ,0,311,pc,B,FPSB,0
7/21/26 4:47 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),0,14,pc,B,FPSB,2
7/21/26 4:47 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),0,15,"kg
",B,FPSB,27.5
7/21/26 4:47 AM,1201500042,MOLDING LINER NE83G,200,402,"pc
",B,FPSB,70
7/21/26 4:47 AM,1201702018,C-TAPE TP-NW-PS(H),0,5277,"meter
",B,FPSB,1529
7/21/26 4:47 AM,1405100013,Somix AP7   (1405100013),0,7300,"g
",B,FPSB,1020
7/21/26 4:47 AM,Spay Daifee GA-7500 (Molding),Spay Daifee GA-7500 (Molding),0,25,can,B,FPSB,0
7/21/26 4:47 AM,1201520006,ABRASIVE MM-P80,0,0,"kg
",B,FPSB,0
7/21/26 4:47 AM,1201500049,COMPOUND CV-4160GC6(13X5.0G),0,13.16,"kg
",B,FPSB,0
