OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/6/26 6:20 AM,1401400017,NEEDLE MN-27G (I) For  Welding,0,105,pc,C,FPSA,41
7/6/26 6:20 AM,1401400022,POLYIMIDE TAPE ST-533L8 (A3),0,265,pc,C,FPSA,19
7/6/26 6:20 AM,1401400022,"POLYIMIDE TAPE Crystal guest (A08,A2 Air tag)",0,135,pc,C,FPSA,46
7/6/26 6:20 AM,1201500046,COMPOUND CV-4160TN(13X3.5G),30,36.52,kg,C,FPSA,36.68
7/6/26 6:20 AM,1201500022,COMPOUND CV-9700 AH(13X4.0G),0,8.696,"kg
",C,FPSA,0.202
7/6/26 6:20 AM,1201500033,COMPOUND NIKALET ECR,0,7.539,kg,C,FPSA,0.15
7/6/26 6:20 AM,1201521001,UV Marking  Ink (white),0,809,g,C,FPSA,9
7/6/26 6:20 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",C,FPSA,0
7/6/26 6:20 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),20,14,pc,C,FPSA,28
7/6/26 6:20 AM,Diamond  Sheet (50-55mm),Diamond  Sheet (50-55mm),0,236,pc,C,FPSA,2
7/6/26 6:20 AM,1201703006,COVER TAPE  SPTA-55-480,0,14953,"meter
",C,FPSA,2253
7/6/26 6:20 AM,1201702034,C-TAPE TP-A08-PS(H)  (A08),3000,10104,"meter
",C,FPSA,1365
7/6/26 6:20 AM,1201702032,C-TAPE TP-NR-V2-PS(H) (A3),0,7794,"meter
",C,FPSA,437
7/6/26 6:20 AM,1201702033,C-TAPE TP-NU-PS (H) (A2),3000,6570,"meter
",C,FPSA,492
7/7/26 6:24 AM,1205000004,Pulse FPS-A3 L/F   wait for cutting,0,19890,pc,B,FPSA,3310
7/7/26 6:24 AM,2405000028,Pulse FPS-A3 L/F   wait for welding,2807,3929,pc,B,FPSA,2448
7/7/26 6:24 AM,1205001017,Pulse FPS-A3 Air Tag L/F   wait for cutting,0,7081,pc,B,FPSA,0
7/7/26 6:24 AM,2405001032,Pulse FPS-A3 Air Tag L/F   wait for welding,0,238,pc,B,FPSA,0
7/7/26 6:24 AM,1205001015,Pulse FPS-A2 L/F  wait for cutting,0,27740,pc,B,FPSA,3110
7/7/26 6:24 AM,2405001027,Pulse FPS-A2 L/F  wait for welding,3102,3101,pc,B,FPSA,2672
7/7/26 6:24 AM,1205001016,Pulse FPS-A08 L/F  wait for cutting,0,17243,pc,B,FPSA,6371
7/7/26 6:24 AM,2405001028,Pulse FPS-A08 L/F  wait for welding,6340,7162,pc,B,FPSA,5328
7/7/26 6:24 AM,1201400006,INSULATING RESIN ( DBN519S),0,164.15,"g
",B,FPSA,13.45
7/7/26 6:24 AM,1401400011,ETHYL ALCOHOL 95%,15,28,"kg
",B,FPSA,2.63
7/7/26 6:24 AM,1401400017,NEEDLE MN-27G (I) For  Welding,120,186,pc,B,FPSA,39
7/7/26 6:24 AM,1201500039,DAIFREE MS-175,0,0,"kg
",B,FPSA,0
7/7/26 6:24 AM,1401400022,POLYIMIDE TAPE ST-533L8 (A3),0,247,pc,B,FPSA,18
7/7/26 6:25 AM,1401400022,"POLYIMIDE TAPE Crystal guest (A08,A2 Air tag)",250,336,pc,B,FPSA,49
7/7/26 6:25 AM,1201500046,COMPOUND CV-4160TN(13X3.5G),30,30.16,kg,B,FPSA,36.36
7/7/26 6:25 AM,1201500022,COMPOUND CV-9700 AH(13X4.0G),0,8.5,"kg
",B,FPSA,0.196
7/7/26 6:25 AM,1201500033,COMPOUND NIKALET ECR,0,7.02,kg,B,FPSA,0.519
7/7/26 6:25 AM,1201521001,UV Marking  Ink (white),0,790,g,B,FPSA,19
7/7/26 6:25 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",B,FPSA,0
7/7/26 6:25 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),50,40,pc,B,FPSA,24
7/7/26 6:25 AM,Diamond  Sheet (50-55mm),Diamond  Sheet (50-55mm),0,236,pc,B,FPSA,0
7/7/26 6:25 AM,1201703006,COVER TAPE  SPTA-55-480,9600,22428,"meter
",B,FPSA,2125
7/7/26 6:25 AM,1201702034,C-TAPE TP-A08-PS(H)  (A08),0,8997,"meter
",B,FPSA,1107
7/7/26 6:25 AM,1201702032,C-TAPE TP-NR-V2-PS(H) (A3),0,7369,"meter
",B,FPSA,425
