Date,ProdMaterialCode,MaterialCode,MaterialName,Unit,Workshop,Shift,Issue,Remain
6/30/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,A,0,36
7/1/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,A,0,36
7/2/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,A,0,35
7/3/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,C,0,35
7/4/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,C,0,34
7/5/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,C,0,33
7/6/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,C,0,33
7/7/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,B,0,32
7/8/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,B,0,32
7/9/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,B,0,32
7/10/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,B,0,32
7/11/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,A,0,31
7/12/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,A,0,30
7/13/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,A,0,29
7/14/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,A,0,29
7/15/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,C,0,28
7/16/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,C,0,28
7/17/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,C,0,28
7/18/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,C,0,27
7/19/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,B,0,27
7/20/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,B,0,27
7/21/2026,TA0157,Resin Tube  ( small ),RESIN TUBE  ( SMALL ),PC,GPS,B,0,26
6/30/2026,TA0158,1201301008,RFE-300,KG,POLYMER,A,0,16
7/1/2026,TA0158,1201301008,RFE-300,KG,POLYMER,A,4,20
7/2/2026,TA0158,1201301008,RFE-300,KG,POLYMER,A,4,20
7/3/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,20
7/4/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,20
7/5/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,20
7/6/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,20
7/7/2026,TA0158,1201301008,RFE-300,KG,POLYMER,B,0,20
7/8/2026,TA0158,1201301008,RFE-300,KG,POLYMER,B,0,20
7/9/2026,TA0158,1201301008,RFE-300,KG,POLYMER,B,0,20
7/10/2026,TA0158,1201301008,RFE-300,KG,POLYMER,B,0,20
7/11/2026,TA0158,1201301008,RFE-300,KG,POLYMER,A,0,20
7/12/2026,TA0158,1201301008,RFE-300,KG,POLYMER,A,0,16
7/13/2026,TA0158,1201301008,RFE-300,KG,POLYMER,A,0,16
7/14/2026,TA0158,1201301008,RFE-300,KG,POLYMER,A,0,16
7/15/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,16
7/16/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,16
7/17/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,16
7/18/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,16
7/19/2026,TA0158,1201301008,RFE-300,KG,POLYMER,C,0,16
7/20/2026,TA0158,1201301008,RFE-300,KG,POLYMER,B,0,12
7/21/2026,TA0158,1201301008,RFE-300,KG,POLYMER,B,0,12
6/30/2026,TA0159,1201301009,RFE-D,KG,POLYMER,A,0,10
7/1/2026,TA0159,1201301009,RFE-D,KG,POLYMER,A,0,9
7/2/2026,TA0159,1201301009,RFE-D,KG,POLYMER,A,0,8
7/3/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,0,8
7/4/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,0,8
7/5/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,0,8
7/6/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,0,7
7/7/2026,TA0159,1201301009,RFE-D,KG,POLYMER,B,0,7
7/8/2026,TA0159,1201301009,RFE-D,KG,POLYMER,B,0,7
7/9/2026,TA0159,1201301009,RFE-D,KG,POLYMER,B,0,7
7/10/2026,TA0159,1201301009,RFE-D,KG,POLYMER,B,0,7
7/11/2026,TA0159,1201301009,RFE-D,KG,POLYMER,A,0,6
7/12/2026,TA0159,1201301009,RFE-D,KG,POLYMER,A,0,5
7/13/2026,TA0159,1201301009,RFE-D,KG,POLYMER,A,0,5
7/14/2026,TA0159,1201301009,RFE-D,KG,POLYMER,A,0,5
7/15/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,0,4
7/16/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,0,4
7/17/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,10,14
7/18/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,0,14
7/19/2026,TA0159,1201301009,RFE-D,KG,POLYMER,C,0,13
7/20/2026,TA0159,1201301009,RFE-D,KG,POLYMER,B,0,12
7/21/2026,TA0159,1201301009,RFE-D,KG,POLYMER,B,0,12
6/30/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,A,0,9
7/1/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,A,5,12
7/2/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,A,0,10
7/3/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,C,0,8
7/4/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,C,0,7
7/5/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,C,0,4
7/6/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,C,0,3
7/7/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,B,0,3
7/8/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,B,10,2
7/9/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,B,0,11
7/10/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,B,0,11
7/11/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,A,0,9
7/12/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,A,0,7
7/13/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,A,5,5
7/14/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,A,,6
7/15/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,C,10,15
7/16/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,C,0,13
7/17/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,C,5,16
7/18/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,C,0,15
7/19/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,B,0,12
7/20/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,B,0,11
7/21/2026,TA0160,1401901012,RIBBON 76.2 X 210 M.,PC,PSLB,B,0,9
6/30/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,A,0,8.1
7/1/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,7.4
7/2/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,A,0,7.4
7/3/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,7.03
7/4/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,7.03
7/5/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,6.02
7/6/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,6.02
7/7/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,B,0,5.32
7/8/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,B,0,4.97
7/9/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,B,0,4.61
7/10/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,B,0,4.61
7/11/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,A,0,4.28
7/12/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,A,0,3.57
7/13/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,A,10,12.85
7/14/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,A,0,12.52
7/15/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,12.14
7/16/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,12.14
7/17/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,12.14
7/18/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,C,0,11.14
7/19/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,B,0,10.69
7/20/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,B,0,10.69
7/21/2026,TA0161,1201500008,RUBCLEAN,KG,PSLA,B,0,10.02
6/30/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,A,0,26.1
7/1/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,A,0,20
7/2/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,A,30,44
7/3/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,C,0,39
7/4/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,C,0,32.6
7/5/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,C,0,27.3
7/6/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,C,10,33
7/7/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,B,0,27.6
7/8/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,B,0,21.7
7/9/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,B,20,36.2
7/10/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,B,0,31.8
7/11/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,A,0,25.7
7/12/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,A,0,19
7/13/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,A,10,24
7/14/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,A,0,18
7/15/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,C,10,23.5
7/16/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,C,0,17.4
7/17/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,C,20,32.7
7/18/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,C,0,27
7/21/2026,TA0162,1201500008,RUBCLEAN,KG,PSLB,B,0,19.5
6/30/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,A,14,12.5
7/1/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,A,14,18
7/2/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,A,28,29
7/3/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,C,28,40
7/4/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,C,0,31.5
7/5/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,C,0,23
7/6/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,C,28,34
7/7/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,B,14,31
7/8/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,B,14,36.5
7/9/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,B,14,33.5
7/10/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,B,28,44.5
7/11/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,A,0,36
7/12/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,A,0,27.5
7/13/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,A,28,38.5
7/14/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,A,14,44
7/15/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,C,28,55
7/16/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,C,14,60.5
7/17/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,C,28,80
7/18/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,C,0,63
7/21/2026,TA0164,1201500040,SFCOAT MK-2,KG,PSLB,B,0,57
6/30/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,A,0,6.57
7/1/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,A,4.5,9.585
7/2/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,A,0,8.01
7/3/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,C,2.7,9.18
7/4/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,C,0,7.59
7/5/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,C,0,5.985
7/6/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,C,0,4.365
7/7/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,B,4.5,7.245
7/8/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,B,0,5.625
7/9/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,B,0,4.035
7/10/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,B,4.5,6.99
7/11/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,A,0,5.475
7/12/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,A,0,3.915
7/13/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,A,4.5,6.825
7/14/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,A,0,5.265
7/15/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,C,4.5,8.145
7/16/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,C,0,6.48
7/17/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,C,2.7,7.545
7/18/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,C,0,5.97
7/21/2026,TA0165,1201400002,SILCOAT RN - 10AO,KG,PSLB,B,0,5.805
6/30/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,A,0,2.19
7/1/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,A,1.5,3.195
7/2/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,A,0,2.67
7/3/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,C,0.9,3.06
7/4/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,C,0,2.53
7/5/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,C,0,1.995
7/6/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,C,0,1.455
7/7/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,B,1.5,2.415
7/8/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,B,0,1.875
7/9/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,B,0,1.345
7/10/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,B,1.5,2.33
7/11/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,A,0,1.825
7/12/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,A,0,1.305
7/13/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,A,1.5,2.275
7/14/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,A,0,1.755
7/15/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,C,1.5,2.715
7/16/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,C,0,2.16
7/17/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,C,0.9,2.515
7/18/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,C,0,1.99
7/21/2026,TA0166,1201400003,SILCOAT RN - 10BO,KG,PSLB,B,0,1.935
6/30/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,A,0,0
7/1/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,A,0,0
7/2/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,A,0,0
7/7/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,B,0,0
7/8/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,B,0,0
7/9/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,B,0,0
7/10/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,B,0,0
7/11/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,A,0,0
7/12/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,A,0,0
7/13/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,A,0,0
7/14/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,A,0,0
7/19/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,B,0,0
7/20/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,B,0,0
7/21/2026,TA0167,1401904017,SILICA GEL ST10G (NB),PC,GPS,B,0,0
6/30/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,A,906,906
7/1/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,A,0,606
7/2/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,A,0,406
7/3/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,C,906,906
7/4/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,C,0,556
7/5/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,C,0,256
7/6/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,C,906,1062
7/7/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,B,0,753
7/8/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,B,906,1359
7/9/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,B,0,1056
7/10/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,B,906,1662
7/11/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,A,0,1262
7/12/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,A,0,1040
7/13/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,A,0,740
7/14/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,A,0,440
7/15/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,C,906,1146
7/16/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,C,0,906
7/17/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,C,906,1512
7/18/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,C,0,1209
7/19/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,B,0,856
7/20/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,B,906,1359
7/21/2026,TA0168,1201201004,SILICONE COATING (R6102),G,ANODIZE,B,0,1159
6/30/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,A,10,15
7/1/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,A,40,40
7/2/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,A,40,60
7/3/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,40,80
7/4/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,0,70
7/5/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,0,50
7/6/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,20,50
7/7/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,B,20,55
7/8/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,B,20,60
7/9/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,B,20,60
7/10/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,B,40,85
7/11/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,A,0,65
7/12/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,A,0,50
7/13/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,A,20,50
7/14/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,A,20,55
7/15/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,20,60
7/16/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,30,75
7/17/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,30,90
7/18/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,0,70
7/19/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,C,0,55
7/20/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,B,20,55
7/21/2026,TA0169,1201301007,SILVER N-2061(SHOE),KG,POLYMER,B,30,65
6/30/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,A,0,275
7/1/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,A,0,275
7/2/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,A,0,275
7/3/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,C,0,275
7/4/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,C,0,275
7/5/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,C,0,275
7/6/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,C,0,275
7/7/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,B,0,275
7/8/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,B,0,275
7/9/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,B,0,275
7/10/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,B,0,275
7/11/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,A,0,275
7/12/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,A,0,275
7/13/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,A,0,275
7/14/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,A,0,275
7/15/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,C,0,275
7/16/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,C,0,275
7/17/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,C,0,275
7/18/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,C,0,275
7/19/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,B,0,275
7/20/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,B,0,275
7/21/2026,TA0170,10000000005,SODIUM CHLORIDE,KG,PRESSING,B,0,275
6/30/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,A,20000,23347
7/1/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,A,0,19425
7/2/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,A,0,16190
7/3/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,C,0,12686
7/4/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,C,0,12686
7/5/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,C,0,5535
7/6/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,C,20000,22031
7/7/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,B,0,18527
7/8/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,B,0,15305
7/9/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,B,0,11785
7/10/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,B,20000,28573
7/11/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,A,0,24700
7/12/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,A,0,21100
7/13/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,A,0,17440
7/14/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,A,0,13470
7/15/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,C,0,9966
7/16/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,C,20000,26462
7/17/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,C,0,22958
7/18/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,C,0,19454
7/19/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,B,0,16795
7/20/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,B,0,13583
7/21/2026,TA0171,1201200001,SODIUM TETRABORATE,KG,ANODIZE,B,0,9735
6/30/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,A,0,14690
7/1/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,A,0,13720
7/2/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,A,0,12200
7/3/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,C,0,11680
7/4/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,C,0,10670
7/5/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,C,0,9570
7/6/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,C,0,8110
7/7/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,B,0,7220
7/8/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,B,0,6220
7/9/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,B,0,4490
7/10/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,B,16000,19710
7/11/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,A,0,17780
7/12/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,A,0,16880
7/13/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,A,0,16000
7/14/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,A,0,14390
7/15/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,C,0,13760
7/16/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,C,0,11900
7/17/2026,TA0172,1405100013,SOMIX AP7   (1405100013),G,FPSB,C,0,10930
