OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/18/26 12:27 AM,1201201004,Silicone coating (R6102),0,1209,"g
",C,Anodize,303
7/18/26 12:27 AM,1201201003,Xylenes,0,2800,"g
",C,Anodize,1200
7/18/26 12:27 AM,1401220013,Hydrogen,0,1.5,"g
",C,Anodize,1
7/18/26 12:27 AM,1201200001,Sodium Tetraborate,0,19454,"kg
",C,Anodize,3504
7/19/26 12:15 AM,1201201001,Methanol 99.8,0,55.6,"Liter
",B,Anodize,22.4
7/19/26 12:15 AM,1201200005,Phosphoric  Acid (LS),0,40,"Liter
",B,Anodize,60
7/19/26 12:15 AM,1201220006,Acetic Acid Glacial,0,1564,"Liter
",B,Anodize,336
7/19/26 12:16 AM,1201201002,KBM 403,0,12330,"Liter
",B,Anodize,1134
7/19/26 12:16 AM,1201201004,Silicone coating (R6102),0,856,"g
",B,Anodize,353
7/19/26 12:16 AM,1201201003,Xylenes,0,1400,"g
",B,Anodize,1400
7/19/26 12:16 AM,1401220013,Hydrogen,0,1.5,"g
",B,Anodize,0
7/19/26 12:16 AM,1201200001,Sodium Tetraborate,0,16795,"kg
",B,Anodize,2659
7/20/26 12:16 AM,1201201001,Methanol 99.8,16,43.6,"Liter
",B,Anodize,28
7/20/26 12:16 AM,1201200005,Phosphoric  Acid (LS),70,70,"Liter
",B,Anodize,40
7/20/26 12:16 AM,1201220006,Acetic Acid Glacial,4000,5144,"Liter
",B,Anodize,420
7/20/26 12:16 AM,1201201002,KBM 403,0,10636,"Liter
",B,Anodize,1694
7/20/26 12:16 AM,1201201004,Silicone coating (R6102),906,1359,"g
",B,Anodize,403
7/20/26 12:16 AM,1201201003,Xylenes,4000,3800,"g
",B,Anodize,1600
7/20/26 12:16 AM,1401220013,Hydrogen,0,1.5,"g
",B,Anodize,0
7/20/26 12:16 AM,1201200001,Sodium Tetraborate,0,13583,"kg
",B,Anodize,3212
7/21/26 12:33 AM,1201201001,Methanol 99.8,32,53.2,"Liter
",B,Anodize,22.4
7/21/26 12:33 AM,1201200005,Phosphoric  Acid (LS),70,80,"Liter
",B,Anodize,60
7/21/26 12:33 AM,1201220006,Acetic Acid Glacial,0,4718,"Liter
",B,Anodize,426
7/21/26 12:33 AM,1201201002,KBM 403,18000,27304,"Liter
",B,Anodize,1332
7/21/26 12:33 AM,1201201004,Silicone coating (R6102),0,1159,"g
",B,Anodize,200
7/21/26 12:33 AM,1201201003,Xylenes,0,3000,"g
",B,Anodize,800
7/21/26 12:33 AM,1401220013,Hydrogen,0,1.5,"g
",B,Anodize,0
7/21/26 12:33 AM,1201200001,Sodium Tetraborate,0,9735,"kg
",B,Anodize,3848
