OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/13/26 6:25 AM,1201500036,COMPOUND CV9800,0,7.65,kg,A,PSLA,0.08
7/13/26 6:25 AM,1401560005,GLASS WOOL(KARAKURI),0,70,pc,A,PSLA,0
7/13/26 6:25 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1207,pc,A,PSLA,179
7/13/26 6:25 AM,1401902031,INNER BOX NAG 5/7,0,90,pc,A,PSLA,24
7/13/26 6:25 AM,1401902032,INNER BOX NAG 8/10,0,90,pc,A,PSLA,1
7/13/26 6:25 AM,1201703006,COVER TAPE  SPTA-55-480,0,10420,"meter
",A,PSLA,1776
7/13/26 6:25 AM,1201702001,C-TAPE TP-A-PS(H)  ,3936,9158,"meter
",A,PSLA,1772
7/13/26 6:25 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,0.72,"kg
",A,PSLA,0.16
7/14/26 5:51 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,135,pc,A,PSLA,9
7/14/26 5:51 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,0,102,kg,A,PSLA,13
7/14/26 5:51 AM,1201500002,COMPOUND EMEC-6,0,14.12,kg,A,PSLA,0.13
7/14/26 5:52 AM,1201500008,RUBCLEAN,0,12.52,kg,A,PSLA,0.33
7/14/26 5:52 AM,1201520009,ABRASIVE MM-P220,0,20,kg,A,PSLA,0
7/14/26 5:52 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,390,pc,A,PSLA,10
7/14/26 5:52 AM,1201500036,COMPOUND CV9800,0,7.61,kg,A,PSLA,0.04
7/14/26 5:53 AM,1401560005,GLASS WOOL(KARAKURI),0,70,pc,A,PSLA,0
7/14/26 5:53 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1077,pc,A,PSLA,130
7/14/26 5:53 AM,1401902031,INNER BOX NAG 5/7,0,72,pc,A,PSLA,18
7/14/26 5:54 AM,1401902032,INNER BOX NAG 8/10,0,85,pc,A,PSLA,5
7/14/26 5:54 AM,1201703006,COVER TAPE  SPTA-55-480,0,9148,"meter
",A,PSLA,1272
7/14/26 5:54 AM,1201702001,C-TAPE TP-A-PS(H)  ,0,7870,"meter
",A,PSLA,1288
7/14/26 5:55 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,0.69,"kg
",A,PSLA,0.03
7/15/26 5:51 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,120,248,pc,C,PSLA,7
7/15/26 5:51 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,30,119,kg,C,PSLA,13
7/15/26 5:51 AM,1201500002,COMPOUND EMEC-6,0,13.67,kg,C,PSLA,0.45
7/15/26 5:51 AM,1201500008,RUBCLEAN,0,12.14,kg,C,PSLA,0.38
7/15/26 5:51 AM,1201520009,ABRASIVE MM-P220,40,60,kg,C,PSLA,0
7/15/26 5:51 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,370,pc,C,PSLA,20
7/15/26 5:51 AM,1201500036,COMPOUND CV9800,0,7.58,kg,C,PSLA,0.03
7/15/26 5:51 AM,1401560005,GLASS WOOL(KARAKURI),0,70,pc,C,PSLA,0
7/15/26 5:51 AM,1201701006,PLA-REEL EIAJRRM08B-I,600,1570,pc,C,PSLA,107
